"url","id","company_name","company_socials","year_founded","status","employees","latest_deal_type","financing_rounds","investments","description","contact_information","patents","competitors","research_analysis","patent_activity","all_investments","faq","latest_deal_amount","latest_deal_amount_value","latest_deal_date"
"https://pitchbook.com/profiles/company/25349-86","25349-86","Lepczyk Family Partners (Tower Assets)",,,"Acquired/​Merged",,"Buyout/​LBO",1,,"Owner and operator of freestanding towers in the United States. The towers serve the wireless telecommunications industry.","[{""Type"":""Ownership Status"",""value"":""Acquired/Merged""},{""Type"":""Financing Status"",""value"":""Formerly PE-Backed""},{""Type"":""Corporate Office"",""value"":""6400 Arlington Boulevard, Falls Church, VA 22042, United States""},{""Type"":""Primary Industry"",""value"":""Other Communications and Networking""},{""Type"":""Other Industries"",""value"":""Buildings and Property""},{""Type"":""Acquirer"",""value"":null},{""Type"":""Vertical(s)"",""value"":null},{""Type"":""Corporate Office"",""value"":""6400 Arlington Boulevard, Falls Church, VA 22042, United States""}]",,,"[{""date"":""2022-08-22T00:00:00.000Z"",""link"":""https://pitchbook.com/news/reports/2022-vertical-snapshot-the-metaverse"",""title"":""Vertical Snapshot: The Metaverse""}]",,,"[{""type"":""Question"",""value"":""Where is Lepczyk Family Partners (Tower Assets) headquartered?""},{""type"":""Answer"",""value"":""Lepczyk Family Partners (Tower Assets) is headquartered in Falls Church, VA.""},{""type"":""Question"",""value"":""What industry is Lepczyk Family Partners (Tower Assets) in?""},{""type"":""Answer"",""value"":""Lepczyk Family Partners (Tower Assets)’s primary industry is Other Communications and Networking.""},{""type"":""Question"",""value"":""Is Lepczyk Family Partners (Tower Assets) a private or public company?""},{""type"":""Answer"",""value"":""Lepczyk Family Partners (Tower Assets) is a Private company.""},{""type"":""Question"",""value"":""What is the current valuation of Lepczyk Family Partners (Tower Assets)?""},{""type"":""Answer"",""value"":""The current valuation of Lepczyk Family Partners (Tower Assets) is <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""What is Lepczyk Family Partners (Tower Assets)’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Lepczyk Family Partners (Tower Assets) is <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""When was Lepczyk Family Partners (Tower Assets) acquired?""},{""type"":""Answer"",""value"":""Lepczyk Family Partners (Tower Assets) was acquired on 21-Oct-1998.""},{""type"":""Question"",""value"":""Who acquired Lepczyk Family Partners (Tower Assets)?""},{""type"":""Answer"",""value"":""Lepczyk Family Partners (Tower Assets) was acquired by <a href=\""https://pitchbook.com/profiles/company/12065-59\"" target=\""_blank\"" class=\""font-underline\"">Spectrum Resources Towers</a>.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/25353-01F","25353-01F","Altaero Aviation Finance",,,,,,,,"Altaero Aviation Finance is a debt fund managed by Acorn Capital Management. The fund is located in Oklahoma City, Oklahoma.","[{""Type"":""Fund Manager"",""value"":null},{""Type"":""Fund Manager Website"",""value"":null},{""Type"":""Fund Category"",""value"":null},{""Type"":""Open Date"",""value"":null},{""Type"":""Native Currency"",""value"":null},{""Type"":""Fund Manager's Location"",""value"":""621 North Robinson, Suite 550, Oklahoma City, OK 73102, United States""},{""Type"":""Fund Domiciles"",""value"":null}]",,,,,,"[{""type"":""Question"",""value"":""What is Altaero Aviation Finance?""},{""type"":""Answer"",""value"":""Altaero Aviation Finance is a debt fund managed by Acorn Capital Management.""},{""type"":""Question"",""value"":""Who manages Altaero Aviation Finance?""},{""type"":""Answer"",""value"":""Altaero Aviation Finance is managed by <a href=\""https://pitchbook.com/profiles/investor/11961-55\"" target=\""_blank\"" class=\""font-underline\"">Acorn Capital Management</a>.""},{""type"":""Question"",""value"":""Where is Altaero Aviation Finance domiciled?""},{""type"":""Answer"",""value"":""Altaero Aviation Finance is domiciled in United States: Delaware.""},{""type"":""Question"",""value"":""What is Altaero Aviation Finance's size?""},{""type"":""Answer"",""value"":""Altaero Aviation Finance has a size of <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""What type of fund is Altaero Aviation Finance?""},{""type"":""Answer"",""value"":""The fund type of Altaero Aviation Finance is Debt.""},{""type"":""Question"",""value"":""What is the status of Altaero Aviation Finance?""},{""type"":""Answer"",""value"":""Altaero Aviation Finance is open.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/254184-22","254184-22","D&J Precision Machine","[{""domain"":""www.facebook.com"",""link"":""https://www.facebook.com/Dandjprecisionmachine""},{""domain"":""twitter.com"",""link"":""https://twitter.com/djprecision2009""}]",2009,"Acquired/​Merged",,"Buyout/​LBO",1,,"Manufacturer of precision machining parts intended to serve clients in the diesel performance market. The company specializes in remanufacturing and building tailored engine parts such as cylinder heads, long blocks and billet accessories, enabling to achieve enhanced reliability and power, with meticulous engineering and technology for superior engine performance.","[{""Type"":""Website"",""value"":""www.djprecisionmachine.com""},{""Type"":""Ownership Status"",""value"":""Acquired/Merged <br>(Operating Subsidiary)""},{""Type"":""Financing Status"",""value"":""Private Equity-Backed""},{""Type"":""Corporate Office"",""value"":""706 Woodlawn Avenue, Cambridge, OH 43725, United States""},{""Type"":""Primary Industry"",""value"":""Industrial Supplies and Parts""},{""Type"":""Other Industries"",""value"":""Other Commercial Products""},{""Type"":""Parent Company"",""value"":null},{""Type"":""Vertical(s)"",""value"":null},{""Type"":""Corporate Office"",""value"":""706 Woodlawn Avenue, Cambridge, OH 43725, United States""}]",,,,,,"[{""type"":""Question"",""value"":""When was D&J Precision Machine founded?""},{""type"":""Answer"",""value"":""D&J Precision Machine was founded in 2009.""},{""type"":""Question"",""value"":""Where is D&J Precision Machine headquartered?""},{""type"":""Answer"",""value"":""D&J Precision Machine is headquartered in Cambridge, OH.""},{""type"":""Question"",""value"":""What industry is D&J Precision Machine in?""},{""type"":""Answer"",""value"":""D&J Precision Machine’s primary industry is Industrial Supplies and Parts.""},{""type"":""Question"",""value"":""Is D&J Precision Machine a private or public company?""},{""type"":""Answer"",""value"":""D&J Precision Machine is a Private company.""},{""type"":""Question"",""value"":""What is D&J Precision Machine’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for D&J Precision Machine is <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""When was D&J Precision Machine acquired?""},{""type"":""Answer"",""value"":""D&J Precision Machine was acquired on 15-Jan-2025.""},{""type"":""Question"",""value"":""Who acquired D&J Precision Machine?""},{""type"":""Answer"",""value"":""D&J Precision Machine was acquired by <a href=\""https://pitchbook.com/profiles/company/266808-43\"" target=\""_blank\"" class=\""font-underline\"">Monster Transmission</a>.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/254598-76","254598-76","Entrenuity",,1991,"Private",,,,,"Provider of business management training courses for entrepreneurs in Chicago. Entrenuity offers adult and youth services, facilitator training workshops, and a SkillCenter for business plan development. The organization was founded by L. Brian Jenkins, a seasoned entrepreneur with over 20 years of experience in entrepreneurship education and small business development. They also have initiatives such as BLACK MUSIC MONTH, OAD Productions, Coffee Division, and Overflow Coffee.","[{""Type"":""Website"",""value"":""entrenuity.com""},{""Type"":""Ownership Status"",""value"":""Privately Held (backing)""},{""Type"":""Financing Status"",""value"":""Venture Capital-Backed""},{""Type"":""Corporate Office"",""value"":""Chicago, IL 60605, United States""},{""Type"":""Primary Industry"",""value"":""Publishing""},{""Type"":""Corporate Office"",""value"":""Chicago, IL 60605, United States""}]",,,,,,"[{""type"":""Question"",""value"":""When was Entrenuity founded?""},{""type"":""Answer"",""value"":""Entrenuity was founded in 1991.""},{""type"":""Question"",""value"":""Where is Entrenuity headquartered?""},{""type"":""Answer"",""value"":""Entrenuity is headquartered in Chicago, IL.""},{""type"":""Question"",""value"":""What industry is Entrenuity in?""},{""type"":""Answer"",""value"":""Entrenuity’s primary industry is Publishing.""},{""type"":""Question"",""value"":""Is Entrenuity a private or public company?""},{""type"":""Answer"",""value"":""Entrenuity is a Private company.""},{""type"":""Question"",""value"":""What is Entrenuity’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Entrenuity is <i></i><i></i><i></i><i></i>.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/258683-86","258683-86","Kenco","[{""domain"":""www.facebook.com"",""link"":""https://www.facebook.com/KencoAttachments""},{""domain"":""www.linkedin.com"",""link"":""https://www.linkedin.com/company/kenco-corporation""}]",1984,"Private",27,"Debt",,,"Manufacturer and provider of lifting grabs and attachments created for the construction industry. The company offers a wide selection of excavators, wheel loader, backhoe, digging, demolition, dozers, and other material handling attachments for excavators, backhoes and skid steers, enabling clients to clear sites for construction, move concrete barrier and jersey walls work faster and easier.","[{""Type"":""Website"",""value"":""www.kenco.com""},{""Type"":""Ownership Status"",""value"":""Privately Held (backing)""},{""Type"":""Financing Status"",""value"":""Private Debt Financed""},{""Type"":""Corporate Office"",""value"":""170 State Route 271, Ligonier, PA 15658, United States""},{""Type"":""Primary Industry"",""value"":""Road""},{""Type"":""Vertical(s)"",""value"":null},{""Type"":""Corporate Office"",""value"":""170 State Route 271, Ligonier, PA 15658, United States""}]","[{""type"":""Publication ID"",""value"":""US-10227217-B2""},{""type"":""Publication ID"",""value"":""US-20180050888-A1""},{""type"":""Publication ID"",""value"":""US-20060202497-A1""},{""type"":""Publication ID"",""value"":""US-7673918-B2""},{""type"":""Publication ID"",""value"":""CA-1012423-A""}]",,,"[{""first_filing_date"":""2016-08-22T00:00:00.000Z"",""patent_title"":""Adjustable gravity-driven lifting device"",""publication_id"":""US-10227217-B2"",""status"":""Active""},{""first_filing_date"":""2016-08-22T00:00:00.000Z"",""patent_title"":""Adjustable gravity-driven lifting device"",""publication_id"":""US-20180050888-A1"",""status"":""Active""},{""first_filing_date"":""2005-03-11T00:00:00.000Z"",""patent_title"":""Self-opening tong lifting device"",""publication_id"":""US-20060202497-A1"",""status"":""Active""},{""first_filing_date"":""2005-03-11T00:00:00.000Z"",""patent_title"":""Self-opening tong lifting device"",""publication_id"":""US-7673918-B2"",""status"":""Active""},{""first_filing_date"":""1972-09-15T00:00:00.000Z"",""patent_title"":""Automatic circular operating letter opening machine"",""publication_id"":""CA-1012423-A"",""status"":""Inactive""}]",,"[{""type"":""Question"",""value"":""When was Kenco founded?""},{""type"":""Answer"",""value"":""Kenco was founded in 1984.""},{""type"":""Question"",""value"":""Where is Kenco headquartered?""},{""type"":""Answer"",""value"":""Kenco is headquartered in Ligonier, PA.""},{""type"":""Question"",""value"":""What is the size of Kenco?""},{""type"":""Answer"",""value"":""Kenco has 27 total employees.""},{""type"":""Question"",""value"":""What industry is Kenco in?""},{""type"":""Answer"",""value"":""Kenco’s primary industry is Road.""},{""type"":""Question"",""value"":""Is Kenco a private or public company?""},{""type"":""Answer"",""value"":""Kenco is a Private company.""},{""type"":""Question"",""value"":""What is Kenco’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Kenco is <i></i><i></i><i></i><i></i>.""}]",,"{""value"":null}","2024-02-22T00:00:00.000Z"
"https://pitchbook.com/profiles/company/259243-84","259243-84","Leadershipconsulting",,2008,"Private",,,,,"Provider of business consultancy and executive coaching services to improve leadership effectiveness. The firm offers services such as executive coaching, team development, talent selection, and executive briefings. Based in Seattle, the company focuses on enhancing leadership skills and increasing capacity for high-potential individuals.","[{""Type"":""Website"",""value"":""leadershipconsulting.com""},{""Type"":""Ownership Status"",""value"":""Privately Held (no backing)""},{""Type"":""Financing Status"",""value"":""Corporation""},{""Type"":""Corporate Office"",""value"":""Seattle, WA 98102, United States""},{""Type"":""Primary Industry"",""value"":""Beverages""},{""Type"":""Other Industries"",""value"":""Publishing""},{""Type"":""Corporate Office"",""value"":""Seattle, WA 98102, United States""}]",,,,,,"[{""type"":""Question"",""value"":""When was Leadershipconsulting founded?""},{""type"":""Answer"",""value"":""Leadershipconsulting was founded in 2008.""},{""type"":""Question"",""value"":""Where is Leadershipconsulting headquartered?""},{""type"":""Answer"",""value"":""Leadershipconsulting is headquartered in Seattle, WA.""},{""type"":""Question"",""value"":""What industry is Leadershipconsulting in?""},{""type"":""Answer"",""value"":""Leadershipconsulting’s primary industry is Beverages.""},{""type"":""Question"",""value"":""Is Leadershipconsulting a private or public company?""},{""type"":""Answer"",""value"":""Leadershipconsulting is a Private company.""},{""type"":""Question"",""value"":""What is Leadershipconsulting’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Leadershipconsulting is <i></i><i></i><i></i><i></i>.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/fund/25959-97F","25959-97F","Orland Fund",,,,,,,,"Orland Fund is a 2023 vintage real estate fund managed by 2btrust. The fund is located in Orlando, Florida and invested in the United States. The fund targeted financial services sector.","[{""Type"":""Fund Manager"",""value"":null},{""Type"":""Fund Manager Website"",""value"":null},{""Type"":""Fund Category"",""value"":null},{""Type"":""Open Date"",""value"":null},{""Type"":""Native Currency"",""value"":null},{""Type"":""Fund Manager's Location"",""value"":""7345 West Sand Lake Road, Suite 227, Orlando, FL 32819, United States""},{""Type"":""Fund Domiciles"",""value"":null}]",,,,,,"[{""type"":""Question"",""value"":""What is Orland Fund?""},{""type"":""Answer"",""value"":""Orland Fund is a 2023 vintage real estate fund managed by 2btrust.""},{""type"":""Question"",""value"":""Who manages Orland Fund?""},{""type"":""Answer"",""value"":""Orland Fund is managed by <a href=\""https://pitchbook.com/profiles/investor/462726-10\"" target=\""_blank\"" class=\""font-underline\"">2btrust</a>.""},{""type"":""Question"",""value"":""Where is Orland Fund domiciled?""},{""type"":""Answer"",""value"":""Orland Fund is domiciled in United States: Delaware.""},{""type"":""Question"",""value"":""What is Orland Fund's size?""},{""type"":""Answer"",""value"":""Orland Fund has a size of <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""What type of fund is Orland Fund?""},{""type"":""Answer"",""value"":""The fund type of Orland Fund is Real Estate.""},{""type"":""Question"",""value"":""What is the status of Orland Fund?""},{""type"":""Answer"",""value"":""Orland Fund is fully invested.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/26000-11F","26000-11F","Cross Ocean Global Secondaries Master Fund I",,,,,,,,"Cross Ocean Global Secondaries Master Fund I is a secondaries fund managed by Cross Ocean Partners. The fund is located in London, United Kingdom.","[{""Type"":""Fund Manager"",""value"":null},{""Type"":""Fund Manager Website"",""value"":null},{""Type"":""Fund Category"",""value"":null},{""Type"":""Former Name"",""value"":""Ocean Global Secondaries Fund I Cayman Feeder""},{""Type"":""Open Date"",""value"":null},{""Type"":""Fund Family"",""value"":null},{""Type"":""Native Currency"",""value"":null},{""Type"":""Fund Manager's Location"",""value"":""2 St James Market, London SW1Y 4AH, England, United Kingdom""},{""Type"":""Fund Domiciles"",""value"":null}]",,,,,,"[{""type"":""Question"",""value"":""What is Cross Ocean Global Secondaries Master Fund I?""},{""type"":""Answer"",""value"":""Cross Ocean Global Secondaries Master Fund I is a secondaries fund managed by Cross Ocean Partners.""},{""type"":""Question"",""value"":""Who manages Cross Ocean Global Secondaries Master Fund I?""},{""type"":""Answer"",""value"":""Cross Ocean Global Secondaries Master Fund I is managed by <a href=\""https://pitchbook.com/profiles/company/119399-86\"" target=\""_blank\"" class=\""font-underline\"">Cross Ocean Partners</a>.""},{""type"":""Question"",""value"":""Where is Cross Ocean Global Secondaries Master Fund I domiciled?""},{""type"":""Answer"",""value"":""Cross Ocean Global Secondaries Master Fund I is domiciled in United States: Delaware and Cayman Islands.""},{""type"":""Question"",""value"":""What is Cross Ocean Global Secondaries Master Fund I's size?""},{""type"":""Answer"",""value"":""Cross Ocean Global Secondaries Master Fund I has a size of $443M.""},{""type"":""Question"",""value"":""What type of fund is Cross Ocean Global Secondaries Master Fund I?""},{""type"":""Answer"",""value"":""The fund type of Cross Ocean Global Secondaries Master Fund I is Secondaries.""},{""type"":""Question"",""value"":""What is the status of Cross Ocean Global Secondaries Master Fund I?""},{""type"":""Answer"",""value"":""Cross Ocean Global Secondaries Master Fund I is open.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/260886-70","260886-70","Onthelistboston",,,"Private",,,,,"The company primarily operates in the Software industry. Onthelistboston is headquartered in Aurora, CO.","[{""Type"":""Website"",""value"":""onthelistboston.com""},{""Type"":""Ownership Status"",""value"":""Privately Held (no backing)""},{""Type"":""Financing Status"",""value"":""Corporation""},{""Type"":""Corporate Office"",""value"":""Aurora, CO 80012, United States""},{""Type"":""Primary Industry"",""value"":""Other Software""},{""Type"":""Other Industries"",""value"":""Construction and Engineering""},{""Type"":""Corporate Office"",""value"":""Aurora, CO 80012, United States""}]",,"[{""company_name"":""Onthelistatlanta"",""financing_status"":""Corporation"",""link"":""https://pitchbook.com/undefined"",""location"":""Las Vegas, NV""}]",,,,"[{""type"":""Question"",""value"":""Where is Onthelistboston headquartered?""},{""type"":""Answer"",""value"":""Onthelistboston is headquartered in Aurora, CO.""},{""type"":""Question"",""value"":""What industry is Onthelistboston in?""},{""type"":""Answer"",""value"":""Onthelistboston’s primary industry is Other Software.""},{""type"":""Question"",""value"":""Is Onthelistboston a private or public company?""},{""type"":""Answer"",""value"":""Onthelistboston is a Private company.""},{""type"":""Question"",""value"":""What is Onthelistboston’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Onthelistboston is <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""Who are Onthelistboston’s competitors?""},{""type"":""Answer"",""value"":""Onthelistatlanta is a competitor of Onthelistboston.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/261592-75","261592-75","Personalizedpilates","[{""domain"":""www.linkedin.com"",""link"":""https://www.linkedin.com/company/personalized-pilates-inc.""}]",2001,"Private",,,,,"Operator of personalized Pilates training services, offering private lessons, group classes, and teacher training. The company's focus is on tailoring workouts to individual needs and addressing imbalances in the body. Located in Scottsdale, AZ, the company has been in business for over 20 years.","[{""Type"":""Website"",""value"":""personalizedpilates.com""},{""Type"":""Ownership Status"",""value"":""Privately Held (no backing)""},{""Type"":""Financing Status"",""value"":""Corporation""},{""Type"":""Corporate Office"",""value"":""E SHEA BLVD STE A-201, Scottsdale, AZ 07018, United States""},{""Type"":""Primary Industry"",""value"":""Educational and Training Services (B2C)""},{""Type"":""Corporate Office"",""value"":""E SHEA BLVD STE A-201, Scottsdale, AZ 07018, United States""}]",,,,,,"[{""type"":""Question"",""value"":""When was Personalizedpilates founded?""},{""type"":""Answer"",""value"":""Personalizedpilates was founded in 2001.""},{""type"":""Question"",""value"":""Where is Personalizedpilates headquartered?""},{""type"":""Answer"",""value"":""Personalizedpilates is headquartered in Scottsdale, AZ.""},{""type"":""Question"",""value"":""What industry is Personalizedpilates in?""},{""type"":""Answer"",""value"":""Personalizedpilates’s primary industry is Educational and Training Services (B2C).""},{""type"":""Question"",""value"":""Is Personalizedpilates a private or public company?""},{""type"":""Answer"",""value"":""Personalizedpilates is a Private company.""},{""type"":""Question"",""value"":""What is Personalizedpilates’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Personalizedpilates is <i></i><i></i><i></i><i></i>.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/261953-11","261953-11","Aclassicagent",,,"Private",,,,,"The company primarily operates in the Life and Health Insurance industry. Aclassicagent is headquartered in Ponte Vedra Beach, FL.","[{""Type"":""Website"",""value"":""aclassicagent.com""},{""Type"":""Ownership Status"",""value"":""Privately Held (no backing)""},{""Type"":""Financing Status"",""value"":""Corporation""},{""Type"":""Corporate Office"",""value"":""Ponte Vedra Beach, FL 32082, United States""},{""Type"":""Primary Industry"",""value"":""Life and Health Insurance""},{""Type"":""Corporate Office"",""value"":""Ponte Vedra Beach, FL 32082, United States""}]",,,,,,"[{""type"":""Question"",""value"":""Where is Aclassicagent headquartered?""},{""type"":""Answer"",""value"":""Aclassicagent is headquartered in Ponte Vedra Beach, FL.""},{""type"":""Question"",""value"":""What industry is Aclassicagent in?""},{""type"":""Answer"",""value"":""Aclassicagent’s primary industry is Life and Health Insurance.""},{""type"":""Question"",""value"":""Is Aclassicagent a private or public company?""},{""type"":""Answer"",""value"":""Aclassicagent is a Private company.""},{""type"":""Question"",""value"":""What is Aclassicagent’s current revenue?""},{""type"":""Answer"",""value"":""The current revenue for Aclassicagent is <i></i><i></i><i></i><i></i>.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/26251-93F","26251-93F","BSV II",,,,,,,,"BSV II is a 2018 vintage early-stage venture capital fund managed by Big Sur Ventures. The fund is located in Madrid, Spain and invests in Spain.","[{""Type"":""Fund Manager"",""value"":null},{""Type"":""Fund Manager Website"",""value"":null},{""Type"":""Fund Category"",""value"":null},{""Type"":""Open Date"",""value"":null},{""Type"":""Close Date"",""value"":null},{""Type"":""Fund Family"",""value"":null},{""Type"":""Native Currency"",""value"":null},{""Type"":""Fund Manager's Location"",""value"":""Orense, 33, 3ºB, 28020 Madrid, Spain""},{""Type"":""Fund Domiciles"",""value"":null}]",,,,,"[{""company_name"":""Frenetic"",""company_url"":""https://pitchbook.com/profiles/company/264353-50"",""deal_date"":""2023-10-02T00:00:00.000Z"",""deal_size"":null,""deal_type"":null,""industry"":""Electrical Equipment""},{""company_name"":""Jotelulu"",""company_url"":""https://pitchbook.com/profiles/company/472412-26"",""deal_date"":""2023-05-22T00:00:00.000Z"",""deal_size"":null,""deal_type"":null,""industry"":""IT Consulting and Outsourcing""},{""company_name"":""Trucksters"",""company_url"":""https://pitchbook.com/profiles/company/267595-75"",""deal_date"":""2023-05-12T00:00:00.000Z"",""deal_size"":null,""deal_type"":null,""industry"":""Logistics""},{""company_name"":""Nailted"",""company_url"":""https://pitchbook.com/profiles/company/432817-12"",""deal_date"":""2023-05-08T00:00:00.000Z"",""deal_size"":null,""deal_type"":null,""industry"":""Business/Productivity Software""},{""company_name"":""PandaGo"",""company_url"":""https://pitchbook.com/profiles/company/491394-43"",""deal_date"":""2022-09-26T00:00:00.000Z"",""deal_size"":null,""deal_type"":""  "",""industry"":""Other Transportation""},{""company_name"":""Trucksters"",""company_url"":""https://pitchbook.com/profiles/company/267595-75"",""deal_date"":""2022-03-14T00:00:00.000Z"",""deal_size"":null,""deal_type"":null,""industry"":""Logistics""},{""company_name"":""Baluwo Financial Services"",""company_url"":""https://pitchbook.com/profiles/company/232392-34"",""deal_date"":""2022-03-11T00:00:00.000Z"",""deal_size"":null,""deal_type"":null,""industry"":""Other Services (B2C Non-Financial)""},{""company_name"":""Paack"",""company_url"":""https://pitchbook.com/profiles/company/167926-87"",""deal_date"":""2022-02-15T00:00:00.000Z"",""deal_size"":null,""deal_type"":null,""industry"":""Business/Productivity Software""},{""company_name"":""Jotelulu"",""company_url"":""https://pitchbook.com/profiles/company/472412-26"",""deal_date"":""2021-09-07T00:00:00.000Z"",""deal_size"":null,""deal_type"":""Later Stage VC"",""industry"":""IT Consulting and Outsourcing""},{""company_name"":""InstaCarro"",""company_url"":""https://pitchbook.com/profiles/company/160300-09"",""deal_date"":""2021-06-21T00:00:00.000Z"",""deal_size"":null,""deal_type"":""Later Stage VC (Series B)"",""industry"":""Automotive""}]","[{""type"":""Question"",""value"":""What is BSV II?""},{""type"":""Answer"",""value"":""BSV II is a 2018 vintage early-stage venture capital fund managed by Big Sur Ventures.""},{""type"":""Question"",""value"":""Who manages BSV II?""},{""type"":""Answer"",""value"":""BSV II is managed by <a href=\""https://pitchbook.com/profiles/investor/58373-47\"" target=\""_blank\"" class=\""font-underline\"">Big Sur Ventures</a>.""},{""type"":""Question"",""value"":""Where is BSV II domiciled?""},{""type"":""Answer"",""value"":""BSV II is domiciled in Spain.""},{""type"":""Question"",""value"":""What is BSV II's size?""},{""type"":""Answer"",""value"":""BSV II has a size of <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""What type of fund is BSV II?""},{""type"":""Answer"",""value"":""The fund type of BSV II is Venture.""},{""type"":""Question"",""value"":""What is the status of BSV II?""},{""type"":""Answer"",""value"":""BSV II is closed.""},{""type"":""Question"",""value"":""What has BSV II invested in?""},{""type"":""Answer"",""value"":""BSV II has made numerous investments in companies like <a href=\""https://pitchbook.com/profiles/company/264353-50\"" target=\""_blank\"" class=\""font-underline\"">Frenetic</a>, <a href=\""https://pitchbook.com/profiles/company/472412-26\"" target=\""_blank\"" class=\""font-underline\"">Jotelulu</a>, and <a href=\""https://pitchbook.com/profiles/company/267595-75\"" target=\""_blank\"" class=\""font-underline\"">Trucksters</a> within the Electrical Equipment, IT Consulting and Outsourcing, and Logistics industries.""},{""type"":""Question"",""value"":""What has BSV II invested in recently?""},{""type"":""Answer"",""value"":""BSV II's latest investment was on 02-Oct-2023 in <a href=\""https://pitchbook.com/profiles/company/264353-50\"" target=\""_blank\"" class=\""font-underline\"">Frenetic</a>, a company within the Electrical Equipment industry.""}]",,"{""value"":null}",
"https://pitchbook.com/profiles/company/26318-44F","26318-44F","Fractal Agriculture Regenerative Management Fund",,,,,,,,"Fractal Agriculture Regenerative Management Fund is an agriculture fund managed by Fractal Agriculture. The fund is located in San Francisco, California.","[{""Type"":""Fund Manager"",""value"":null},{""Type"":""Fund Manager Website"",""value"":null},{""Type"":""Fund Category"",""value"":null},{""Type"":""Open Date"",""value"":null},{""Type"":""Native Currency"",""value"":null},{""Type"":""Fund Manager's Location"",""value"":""2261 Market Street, Suite 4802, San Francisco, CA 94114, United States""},{""Type"":""Fund Domiciles"",""value"":null}]",,,,,,"[{""type"":""Question"",""value"":""What is Fractal Agriculture Regenerative Management Fund?""},{""type"":""Answer"",""value"":""Fractal Agriculture Regenerative Management Fund is an agriculture fund managed by Fractal Agriculture.""},{""type"":""Question"",""value"":""Who manages Fractal Agriculture Regenerative Management Fund?""},{""type"":""Answer"",""value"":""Fractal Agriculture Regenerative Management Fund is managed by <a href=\""https://pitchbook.com/profiles/company/518106-25\"" target=\""_blank\"" class=\""font-underline\"">Fractal</a>.""},{""type"":""Question"",""value"":""Where is Fractal Agriculture Regenerative Management Fund domiciled?""},{""type"":""Answer"",""value"":""Fractal Agriculture Regenerative Management Fund is domiciled in United States: Delaware.""},{""type"":""Question"",""value"":""What is Fractal Agriculture Regenerative Management Fund's size?""},{""type"":""Answer"",""value"":""Fractal Agriculture Regenerative Management Fund has a size of <i></i><i></i><i></i><i></i>.""},{""type"":""Question"",""value"":""What type of fund is Fractal Agriculture Regenerative Management Fund?""},{""type"":""Answer"",""value"":""The fund type of Fractal Agriculture Regenerative Management Fund is Real Assets & Natural Resources.""},{""type"":""Question"",""value"":""What is the status of Fractal Agriculture Regenerative Management Fund?""},{""type"":""Answer"",""value"":""Fractal Agriculture Regenerative Management Fund is open.""}]",,"{""value"":null}",
